run_timestamp,run_dir,file_name,report_path,importer_name,total_seconds,parsing_seconds,writing_seconds,ocr_seconds,recipes,standalone_blocks,total_units,per_recipe_seconds,per_unit_seconds,output_files,output_bytes,dominant_stage,dominant_stage_seconds,dominant_checkpoint,dominant_checkpoint_seconds,run_category,eval_scope,strict_accuracy,macro_f1_excluding_other,precision,recall,f1,practical_precision,practical_recall,practical_f1,gold_total,gold_recipe_headers,gold_matched,pred_total,tokens_input,tokens_cached_input,tokens_output,tokens_reasoning,tokens_total,supported_precision,supported_recall,supported_practical_precision,supported_practical_recall,supported_practical_f1,granularity_mismatch_likely,pred_width_p50,gold_width_p50,boundary_correct,boundary_over,boundary_under,boundary_partial,per_label_json,benchmark_prediction_seconds,benchmark_evaluation_seconds,benchmark_artifact_write_seconds,benchmark_history_append_seconds,benchmark_total_seconds,benchmark_prediction_load_seconds,benchmark_gold_load_seconds,benchmark_evaluate_seconds,benchmark_overall_accuracy,benchmark_macro_f1_excluding_other,benchmark_worst_label,benchmark_worst_label_recall,epub_extractor_requested,epub_extractor_effective,run_config_hash,run_config_summary,run_config_json
2026-04-15T22:15:11,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-198/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-198/test_labelstudio_benchmark_app0/book.epub,,epub,0.14282860299863387,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.025922591994458344,0.02697582099790452,0.0,0.00023576300009153783,0.14282860299863387,0.0,0.0,0.02697582099790452,0.0,0.0,,0.0,,,,,
2026-04-15T22:16:24,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-202/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-202/test_labelstudio_benchmark_app0/book.epub,,epub,0.1629889909963822,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.030185665003955364,0.029593963001389056,0.0,0.0001588669983902946,0.1629889909963822,0.0,0.0,0.029593963001389056,0.0,0.0,,0.0,,,,,
2026-04-15T22:18:01,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-210/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-210/test_labelstudio_benchmark_app0/book.epub,,epub,0.1782062629936263,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.028854841002612375,0.03981052999733947,0.0,0.0002690069959498942,0.1782062629936263,0.0,0.0,0.03981052999733947,0.0,0.0,,0.0,,,,,
2026-04-16T08:15:22,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-246/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-246/test_labelstudio_benchmark_app0/book.epub,,epub,0.13126962599926628,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.02193235199956689,0.023901635999209248,0.0,0.0002310069976374507,0.13126962599926628,0.0,0.0,0.023901635999209248,0.0,0.0,,0.0,,,,,
2026-04-16T08:29:09,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-263/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-263/test_labelstudio_benchmark_app0/book.epub,,epub,0.12332928799878573,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.022427705000154674,0.021397269003500696,0.0,0.00015291500312741846,0.12332928799878573,0.0,0.0,0.021397269003500696,0.0,0.0,,0.0,,,,,
2026-04-16T09:02:18,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-286/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-286/test_labelstudio_benchmark_app0/book.epub,,epub,0.12176872699637897,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.02312475499638822,0.021464065001055133,0.0,0.00018059799913316965,0.12176872699637897,0.0,0.0,0.021464065001055133,0.0,0.0,,0.0,,,,,
2026-04-16T09:18:05,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-302/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-302/test_labelstudio_benchmark_app0/book.epub,,epub,0.1592551799985813,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.027684622000379022,0.031128702998103108,0.0,0.00023883300309535116,0.1592551799985813,0.0,0.0,0.031128702998103108,0.0,0.0,,0.0,,,,,
2026-04-16T09:18:46,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-303/test_labelstudio_benchmark_app0/eval,/mnt/c/Users/mcnal/AppData/Local/Temp/pytest-of-mcnal/pytest-303/test_labelstudio_benchmark_app0/book.epub,,epub,0.11786948700319044,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.020838347998505924,0.020711750999907963,0.0,0.00014402600208995864,0.11786948700319044,0.0,0.0,0.020711750999907963,0.0,0.0,,0.0,,,,,
2026-04-16T09:20:56,/tmp/pytest-of-mcnal/pytest-12/test_labelstudio_benchmark_app0/eval,/tmp/pytest-of-mcnal/pytest-12/test_labelstudio_benchmark_app0/book.epub,,epub,0.003265458006353583,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.0012789910033461638,0.0007612139961565845,0.0,0.00011953100329264998,0.003265458006353583,0.0,0.0,0.0007612139961565845,0.0,0.0,,0.0,,,,,
2026-04-16T09:41:45,/tmp/pytest-of-mcnal/pytest-13/test_labelstudio_benchmark_app0/eval,/tmp/pytest-of-mcnal/pytest-13/test_labelstudio_benchmark_app0/book.epub,,epub,0.003310972999315709,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.0013038670003879815,0.0008251539984485134,0.0,0.00018098299915436655,0.003310972999315709,0.0,0.0,0.0008251539984485134,0.0,0.0,,0.0,,,,,
2026-04-16T09:48:40,/tmp/pytest-of-mcnal/pytest-14/test_labelstudio_benchmark_app0/eval,/tmp/pytest-of-mcnal/pytest-14/test_labelstudio_benchmark_app0/book.epub,,epub,0.0034051219990942627,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.0013411079999059439,0.0007616049988428131,0.0,0.00012065000191796571,0.0034051219990942627,0.0,0.0,0.0007616049988428131,0.0,0.0,,0.0,,,,,
2026-04-16T09:54:15,/tmp/pytest-of-mcnal/pytest-15/test_labelstudio_benchmark_app0/eval,/tmp/pytest-of-mcnal/pytest-15/test_labelstudio_benchmark_app0/book.epub,,epub,0.0031527760002063587,,,,,,,,,,,,,,,benchmark_eval,source-rows,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,0.001252754998859018,0.0007451010023942217,0.0,0.00014873699547024444,0.0031527760002063587,0.0,0.0,0.0007451010023942217,0.0,0.0,,0.0,,,,,
